time,mean_OMTO3d_003_ColumnAmountO3
2007-11-13,287.640747
2007-11-14,300.764008
2007-11-15,308.609985
2007-11-16,298.314148
2007-11-17,289.866486
2007-11-18,280.160797
2007-11-19,285.26767
2007-11-20,278.32074
2007-11-21,292.001404
2007-11-22,295.309998
2007-11-23,277.306091
2007-11-24,278.470581
2007-11-25,271.757965
2007-11-26,262.917847
2007-11-27,245.79985
2007-11-28,242.693054
2007-11-29,263.789276
2007-11-30,235.158875
2007-12-01,259.261322
2007-12-02,278.703247
2007-12-03,283.499817
2007-12-04,265.419861
2007-12-05,272.112976
2007-12-06,271.91983
2007-12-07,289.900879
2007-12-08,317.518829
2007-12-09,300.873444
2007-12-10,320.973633
2007-12-11,318.105286
2007-12-12,301.865417
2007-12-13,-1.267651e+30
2007-12-14,285.992126
2007-12-15,289.230469
2007-12-16,301.316498
2007-12-17,296.479645
2007-12-18,298.003754
2007-12-19,-1.267651e+30
2007-12-20,302.016541
2007-12-21,307.40567
2007-12-22,305.522339
2007-12-23,284.76181
2007-12-24,284.539459
2007-12-25,285.512177
2007-12-26,327.506897
2007-12-27,313.847992
2007-12-28,302.385773
2007-12-29,305.102356
2007-12-30,305.173676
2007-12-31,294.688263
2008-01-01,314.825531
2008-01-02,315.269928
2008-01-03,319.942841
2008-01-04,338.961273
2008-01-05,291.65213
2008-01-06,263.481018
2008-01-07,271.494659
2008-01-08,278.150543
2008-01-09,295.736023
2008-01-10,300.164185
2008-01-11,323.899048
2008-01-12,327.247192
2008-01-13,305.061768
2008-01-14,-1.267651e+30
2008-01-15,287.880035
2008-01-16,358.074371
2008-01-17,278.953339
2008-01-18,238.001999
2008-01-19,234.514908
2008-01-20,248.388336
2008-01-21,271.299164
2008-01-22,269.65976
2008-01-23,271.861969
2008-01-24,283.248169
2008-01-25,302.326172
2008-01-26,306.11438
2008-01-27,291.019928
2008-01-28,285.746521
2008-01-29,283.019073
2008-01-30,305.243896
2008-01-31,331.295044
2008-02-01,344.230499
2008-02-02,303.907837
2008-02-03,288.576355
2008-02-04,329.673462
2008-02-05,296.570923
2008-02-06,313.553802
2008-02-07,312.645752
2008-02-08,307.465088
2008-02-09,311.491486
2008-02-10,327.874786
2008-02-11,350.042175
2008-02-12,339.22934
2008-02-13,342.424377
2008-02-14,332.940002
2008-02-15,-1.267651e+30
2008-02-16,300.610931
2008-02-17,299.197388
2008-02-18,264.275482
2008-02-19,262.331604
2008-02-20,283.643188
2008-02-21,257.974518
2008-02-22,265.450653
2008-02-23,284.395233
2008-02-24,283.572266
